Car Id,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
3613,Mercedes-Benz E-Class 280 CDI,2007,900000,76731,Diesel,Dealer,Automatic,First Owner
3614,Maruti Swift ZDI,2016,685000,64000,Diesel,Dealer,Manual,First Owner
3615,Maruti Swift VDI BSIV,2014,540000,65000,Diesel,Dealer,Manual,First Owner
3616,Honda City i-VTEC CVT ZX,2018,1165000,13000,Petrol,Dealer,Automatic,Test Drive Car
3617,Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,610000,77000,Diesel,Dealer,Manual,First Owner
3618,Hyundai EON Era,2011,254999,24000,Petrol,Dealer,Manual,First Owner
3619,Nissan Micra Active XV,2014,280000,63840,Petrol,Dealer,Manual,First Owner
3620,Tata Tiago 1.2 Revotron XT,2017,370000,25000,Petrol,Individual,Manual,First Owner
3621,Tata New Safari DICOR 2.2 EX 4x2,2011,459999,76400,Diesel,Individual,Manual,Second Owner
3622,Maruti Zen LX,1998,42000,70000,Petrol,Individual,Manual,Third Owner
3623,Maruti Zen LX,1998,42000,70000,Petrol,Individual,Manual,Third Owner
3624,Fiat Linea Active (Diesel),2011,190000,80000,Diesel,Individual,Manual,Third Owner
3625,Fiat Punto 1.4 Emotion,2010,165000,100000,Petrol,Individual,Manual,Fourth & Above Owner
3626,Ford EcoSport 1.5 Diesel Trend Plus BSIV,2017,710000,40000,Diesel,Individual,Manual,First Owner
3627,Hyundai Creta 1.6 SX Option,2018,1200000,15000,Petrol,Individual,Manual,First Owner
3628,Maruti Zen Estilo LXI BS IV,2011,229999,70000,Petrol,Individual,Manual,First Owner
3629,Renault KWID RXT,2018,310000,15000,Petrol,Individual,Manual,First Owner
3630,Maruti Wagon R VXI BS IV,2015,320000,40000,Petrol,Individual,Manual,First Owner
3631,Maruti 800 AC,2006,100000,54000,Petrol,Individual,Manual,First Owner
3632,Hyundai Verna CRDi,2009,160000,90000,Diesel,Individual,Manual,First Owner
3633,Maruti 800 AC BSIII,2007,60000,52000,Petrol,Individual,Manual,First Owner
3634,Tata Indigo LS,2012,100000,200000,Diesel,Individual,Manual,Third Owner
3635,Chevrolet Beat Diesel LT,2016,350000,35000,Diesel,Individual,Manual,Second Owner
3636,Renault Duster 110PS Diesel RxZ AWD,2017,700000,60000,Diesel,Individual,Manual,First Owner
3637,Maruti Alto K10 VXI,2017,300000,31489,Petrol,Individual,Manual,First Owner
3638,Hyundai i20 1.4 Asta Option,2018,830000,40000,Diesel,Individual,Manual,First Owner
3639,Mahindra Quanto C6,2013,220000,110000,Diesel,Individual,Manual,First Owner
3640,Tata Indigo LX Dicor,2009,130000,50000,Diesel,Individual,Manual,First Owner
3641,Hyundai i20 1.2 Magna,2012,330000,44000,Petrol,Individual,Manual,First Owner
3642,Honda City 1.5 S MT,2010,254999,90000,Petrol,Individual,Manual,Second Owner
3643,Hyundai Verna 1.6 SX VTVT (O),2014,600000,50000,Petrol,Individual,Manual,Second Owner
3644,Hyundai i10 Magna,2012,210000,50000,Petrol,Individual,Manual,First Owner
3645,Maruti Zen Estilo 1.1 LXI BSIII,2007,120000,81366,Petrol,Individual,Manual,First Owner
3646,Maruti Esteem Vxi - BSIII,2006,95000,110000,Petrol,Individual,Manual,First Owner
3647,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2006,229999,300000,Diesel,Individual,Manual,First Owner
3648,Hyundai Verna Transform VTVT,2010,229999,70000,Petrol,Individual,Manual,First Owner
3649,Hyundai i20 Magna Optional 1.4 CRDi,2013,400000,100000,Diesel,Individual,Manual,First Owner
3650,Maruti Gypsy King Hard Top Ambulance BSIV,2005,300000,70000,Petrol,Individual,Manual,Second Owner
3651,Ford Figo Diesel Celebration Edition,2013,300000,50000,Diesel,Individual,Manual,First Owner
3652,Ford Fiesta 1.4 SXi TDCi,2009,80000,180000,Diesel,Individual,Manual,Second Owner
3653,Maruti 800 AC,2008,80000,50000,Petrol,Individual,Manual,Second Owner
3654,Maruti Esteem Vxi,2007,100000,90000,Petrol,Individual,Manual,Second Owner
3655,Tata Indica Vista Quadrajet LS,2012,300000,110000,Diesel,Individual,Manual,First Owner
3656,Maruti Baleno Zeta Automatic,2018,700000,26000,Petrol,Individual,Automatic,First Owner
3657,Maruti Vitara Brezza ZDi Plus,2016,975000,65000,Diesel,Individual,Manual,First Owner
3658,Chevrolet Captiva LT,2009,500000,130000,Diesel,Individual,Manual,First Owner
3659,Renault Duster 85PS Diesel RxL Optional,2013,550000,75000,Diesel,Individual,Manual,Second Owner
3660,Nissan Terrano XV Premium 110 PS,2014,550000,110000,Diesel,Individual,Manual,Second Owner
3661,Maruti Alto K10 2010-2014 VXI,2014,240000,50000,Petrol,Individual,Manual,First Owner
3662,Maruti 800 Std,1997,50000,80000,Petrol,Individual,Manual,Second Owner
3663,Tata Indica Vista Aura 1.2 Safire,2009,120000,80000,Petrol,Individual,Manual,Second Owner
3664,Maruti Alto 800 LXI,2013,900000,60000,Petrol,Individual,Manual,Second Owner
3665,Honda City 1.5 V MT,2009,250000,90000,Petrol,Individual,Manual,Second Owner
3666,Renault KWID 1.0 RXT Optional,2017,280000,36000,Petrol,Individual,Manual,First Owner
3667,Tata Indica Vista Terra Quadrajet 1.3L BS IV,2010,85000,87000,Diesel,Individual,Manual,First Owner
3668,Tata Indica Vista Terra 1.4 TDI,2011,90000,80000,Diesel,Individual,Manual,First Owner
3669,Chevrolet Enjoy TCDi LT 8 Seater,2015,500000,50000,Diesel,Individual,Manual,First Owner
3670,Maruti 800 Std,2013,200000,60000,Petrol,Individual,Manual,First Owner
3671,Renault KWID RXT,2015,250000,50000,Petrol,Individual,Manual,First Owner
3672,Maruti Swift Dzire VDI,2014,185000,40000,Diesel,Individual,Manual,Third Owner
3673,Hyundai i10 Magna 1.1,2008,100000,60000,Petrol,Individual,Manual,Second Owner
3674,Toyota Etios VXD,2015,610000,55000,Diesel,Individual,Manual,First Owner
3675,Mahindra Quanto C8,2012,290000,80000,Diesel,Individual,Manual,First Owner
3676,Mahindra Xylo E9,2012,300000,295000,Diesel,Individual,Manual,First Owner
3677,Hyundai EON Era Plus,2015,225000,80000,Petrol,Individual,Manual,First Owner
3678,Maruti Alto K10 VXI,2017,320000,50000,Petrol,Individual,Manual,Second Owner
3679,Tata Indigo CR4,2012,135000,158000,Diesel,Individual,Manual,Third Owner
3680,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2006,400000,400000,Diesel,Individual,Manual,Third Owner
3681,Maruti Wagon R VXI BS IV,2016,400000,25000,Petrol,Individual,Manual,First Owner
3682,Hyundai i20 Active 1.2 S,2017,570000,35000,Petrol,Individual,Manual,First Owner
3683,Maruti Ignis 1.2 Zeta BSIV,2018,500000,12000,Petrol,Individual,Manual,First Owner
3684,Maruti Omni MPI STD BSIV,2015,130000,70000,Petrol,Individual,Manual,First Owner
3685,Tata Tiago 1.2 Revotron XZ,2018,360000,4000,Petrol,Individual,Manual,First Owner
3686,Ford Figo Aspire 1.2 Ti-VCT Trend,2017,530000,10832,Petrol,Dealer,Manual,First Owner
3687,Hyundai i10 Era,2009,250000,50000,Petrol,Individual,Manual,First Owner
3688,Nissan Sunny XL,2016,600000,19495,Petrol,Dealer,Manual,First Owner
3689,Renault Duster 85PS Diesel RxL Plus,2013,570000,62668,Diesel,Dealer,Manual,First Owner
3690,Mahindra XUV500 W6 2WD,2013,850000,85710,Diesel,Dealer,Manual,First Owner
3691,Ford Figo Diesel EXI,2011,250000,55130,Diesel,Dealer,Manual,Second Owner
3692,Ford Ecosport 1.5 DV5 MT Titanium,2014,580000,63356,Diesel,Dealer,Manual,Second Owner
3693,Toyota Fortuner 3.0 Diesel,2012,1680000,129627,Diesel,Dealer,Manual,First Owner
3694,Chevrolet Spark 1.0 LT,2010,180000,15000,Petrol,Individual,Manual,First Owner
3695,Tata Tiago 1.2 Revotron XE,2017,300000,50000,Petrol,Individual,Manual,First Owner
3696,Toyota Etios Liva VX,2012,269000,70000,Petrol,Individual,Manual,Second Owner
3697,Maruti Alto K10 VXI,2018,231999,20000,Petrol,Individual,Manual,First Owner
3698,Chevrolet Beat LS,2011,150000,60000,Petrol,Individual,Manual,Third Owner
3699,Hyundai Grand i10 Asta Option,2017,495000,5000,Petrol,Individual,Manual,First Owner
3700,Maruti Ciaz VXi,2014,700000,15000,Petrol,Individual,Manual,First Owner
3701,Datsun GO Plus T BSIV,2018,400000,4400,Petrol,Individual,Manual,Second Owner
3702,Mahindra Xylo H4,2019,599000,15000,Diesel,Individual,Manual,Third Owner
3703,Renault Duster 85PS Diesel RxL Optional,2013,421000,45000,Diesel,Individual,Manual,First Owner
3704,Ford EcoSport 1.5 Diesel Trend BSIV,2018,841000,1000,Diesel,Individual,Manual,First Owner
3705,Hyundai i10 Magna 1.1L,2014,295000,38500,Petrol,Individual,Manual,First Owner
3706,Hyundai i10 Sportz,2011,220000,25000,Petrol,Individual,Manual,First Owner
3707,Ford Classic 1.4 Duratorq LXI,2013,250000,35000,Diesel,Individual,Manual,First Owner
3708,Toyota Fortuner 3.0 Diesel,2009,1100000,110000,Diesel,Individual,Manual,Second Owner
3709,Hyundai Verna 1.6 VTVT,2012,300000,40000,Petrol,Individual,Manual,First Owner
3710,Chevrolet Aveo U-VA 1.2,2007,80000,110000,Petrol,Individual,Manual,Second Owner
3711,Chevrolet Beat Diesel LT,2013,215000,20000,Diesel,Individual,Manual,Third Owner
3712,Hyundai EON Magna Plus,2012,245000,14987,Petrol,Dealer,Manual,First Owner
3713,Ford EcoSport 1.5 TDCi Titanium BSIV,2016,650000,25061,Diesel,Dealer,Manual,First Owner
3714,Ford Ecosport 1.5 Diesel Titanium,2017,760000,42494,Diesel,Dealer,Manual,First Owner
3715,Honda Amaze S i-Dtech,2014,395000,44875,Diesel,Dealer,Manual,First Owner
3716,Ford Figo Diesel EXI,2014,280000,89741,Diesel,Dealer,Manual,Second Owner
3717,Honda Jazz 1.5 S i DTEC,2016,495000,65000,Diesel,Dealer,Manual,First Owner
3718,Honda Jazz 1.5 VX i DTEC,2016,525000,35000,Diesel,Dealer,Manual,First Owner
3719,Toyota Innova 2.5 GX 8 STR BSIV,2009,420000,347089,Diesel,Dealer,Manual,First Owner
3720,Tata New Safari DICOR 2.2 VX 4x2,2010,210000,34500,Diesel,Individual,Manual,First Owner
3721,Hyundai i20 Active 1.2 S,2018,650000,30000,Petrol,Individual,Manual,First Owner
3722,BMW 3 Series 320d Luxury Line,2018,2300000,39000,Diesel,Individual,Automatic,First Owner
3723,Ford Freestyle Titanium Plus Diesel BSIV,2019,525000,16000,Diesel,Individual,Manual,First Owner
3724,Maruti Wagon R LXI CNG,2010,195000,80000,CNG,Individual,Manual,Second Owner
3725,Maruti Ertiga SHVS VDI,2016,650000,60000,Diesel,Individual,Manual,First Owner
3726,Mahindra TUV 300 T6 Plus,2015,540000,110000,Diesel,Individual,Manual,First Owner
3727,Maruti Alto 800 LXI,2014,180000,61000,Petrol,Individual,Manual,First Owner
3728,Mahindra Bolero Power Plus ZLX,2017,750000,29000,Diesel,Individual,Manual,First Owner
3729,Maruti Ertiga SHVS ZDI Plus,2018,980000,50000,Diesel,Individual,Manual,First Owner
3730,Fiat Grande Punto EVO 90HP 1.3 Sport,2014,250000,90000,Diesel,Individual,Manual,First Owner
3731,Hyundai Grand i10 1.2 Kappa Sportz AT,2018,550000,35000,Petrol,Individual,Automatic,First Owner
3732,Volkswagen Vento 1.6 Highline,2015,509999,43000,Petrol,Individual,Manual,Second Owner
3733,Maruti Alto K10 LXI,2017,320000,50000,Petrol,Individual,Manual,First Owner
3734,Hyundai EON D Lite,2016,275000,25000,Petrol,Individual,Manual,First Owner
3735,Mahindra XUV500 W8 2WD,2013,550000,222252,Diesel,Individual,Manual,First Owner
3736,Maruti Wagon R VXI Minor,2009,145000,50000,Petrol,Individual,Manual,Second Owner
3737,Fiat Grande Punto Emotion 90Hp,2013,250000,80000,Diesel,Individual,Manual,First Owner
3738,Hyundai Verna 1.6 SX,2012,520000,35000,Diesel,Individual,Manual,First Owner
3739,Maruti Alto LXi,2007,95000,85000,Petrol,Individual,Manual,Second Owner
3740,Toyota Innova 2.5 V Diesel 7-seater,2011,725000,110000,Diesel,Individual,Manual,Third Owner
3741,Maruti 800 AC,2006,55000,70000,Petrol,Individual,Manual,Second Owner
3742,Honda City i DTEC VX,2014,600000,100000,Diesel,Individual,Manual,First Owner
3743,Volkswagen Vento New Diesel Highline,2013,330000,120000,Diesel,Individual,Manual,Second Owner
3744,Maruti Swift Dzire VDI,2015,470000,89000,Diesel,Individual,Manual,First Owner
3745,Maruti Swift ZDi,2013,365000,120000,Diesel,Individual,Manual,First Owner
3746,Hyundai EON Magna Plus,2013,250000,40000,Petrol,Individual,Manual,Second Owner
3747,Maruti Wagon R VXI BS IV,2017,430000,17000,Petrol,Individual,Manual,First Owner
3748,Maruti Swift VDI,2013,400000,125000,Diesel,Individual,Manual,Second Owner
3749,Maruti Swift Dzire ZXI,2015,615000,110000,Petrol,Individual,Manual,Second Owner
3750,Ford Figo Diesel Titanium,2011,150000,120000,Diesel,Individual,Manual,Second Owner
3751,Ford Figo Diesel ZXI,2014,240000,90000,Diesel,Individual,Manual,First Owner
3752,Mahindra Scorpio S10 7 Seater,2014,800000,90000,Diesel,Individual,Manual,First Owner
3753,Hyundai EON LPG Magna Plus,2015,240000,110000,LPG,Individual,Manual,First Owner
3754,Ford Ecosport 1.5 DV5 MT Titanium,2014,600000,87000,Diesel,Individual,Manual,Second Owner
3755,Mahindra Scorpio LX,2014,800000,15000,Diesel,Individual,Manual,First Owner
3756,Hyundai EON 1.0 Kappa Magna Plus,2015,160000,70000,Petrol,Individual,Manual,First Owner
3757,Ford Fiesta Classic 1.6 Duratec CLXI,2012,350000,38000,Petrol,Individual,Manual,First Owner
3758,Honda City 1.5 V MT,2011,300000,64000,Petrol,Individual,Manual,Second Owner
3759,Tata Sumo Gold EX BSIII,2015,399000,55250,Diesel,Individual,Manual,First Owner
3760,Mahindra Bolero DI,2011,300000,110000,Diesel,Individual,Manual,First Owner
3761,Maruti A-Star AT VXI,2012,150000,70000,Petrol,Individual,Automatic,First Owner
3762,Chevrolet Cruze LTZ,2010,320000,60000,Diesel,Individual,Manual,Third Owner
3763,Tata Hexa XM,2018,1280000,17000,Diesel,Individual,Manual,First Owner
3764,Renault KWID 1.0 RXT Optional,2017,300000,13000,Petrol,Individual,Manual,Second Owner
3765,Nissan Terrano XL Plus ICC WT20 SE,2016,1000000,60000,Diesel,Individual,Manual,First Owner
3766,Mitsubishi Pajero Sport 4X4,2012,1090000,120000,Diesel,Individual,Manual,Second Owner
3767,Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012,450000,97000,Diesel,Individual,Manual,Second Owner
3768,Tata Indica GLS BS IV,2007,60000,130000,Petrol,Individual,Manual,Second Owner
3769,Maruti Swift Dzire ZXI,2013,500000,50000,Petrol,Individual,Manual,First Owner
3770,Tata Indigo CR4,2012,200000,120000,Diesel,Individual,Manual,Second Owner
3771,Ford Ecosport 1.5 DV5 MT Titanium,2015,650000,68000,Diesel,Individual,Manual,First Owner
3772,Maruti Alto LXi,2006,60000,100000,Petrol,Individual,Manual,Second Owner
3773,Maruti Ertiga VDI,2013,250999,80000,Diesel,Individual,Manual,First Owner
3774,Hyundai Accent Executive CNG,2012,185000,67000,CNG,Dealer,Manual,Second Owner
3775,Maruti Alto K10 VXI,2015,155000,60000,Petrol,Individual,Manual,First Owner
3776,Maruti Swift VXI,2019,600000,5000,Petrol,Individual,Manual,First Owner
3777,Renault KWID RXE,2016,300000,20000,Petrol,Individual,Manual,First Owner
3778,Hyundai Creta 1.6 E Plus,2018,850000,12500,Petrol,Individual,Manual,First Owner
3779,Maruti Eeco CNG 5 Seater AC BSIV,2019,470000,4000,CNG,Individual,Manual,First Owner
3780,Ford Figo 1.2P Titanium MT,2019,600000,25000,Petrol,Individual,Manual,First Owner
3781,Toyota Innova 2.5 G (Diesel) 7 Seater,2013,700000,70000,Diesel,Individual,Manual,Second Owner
3782,Maruti Wagon R LXI DUO BSIII,2007,70000,162000,LPG,Individual,Manual,First Owner
3783,Toyota Fortuner 3.0 Diesel,2010,1250000,205000,Diesel,Individual,Manual,Second Owner
3784,Audi A6 2.8 FSI,2008,650000,70000,Petrol,Individual,Automatic,Third Owner
3785,Hyundai Xcent 1.2 CRDi S,2018,450000,70000,Diesel,Individual,Manual,Second Owner
3786,Mahindra XUV500 W8 2WD,2014,750000,100000,Diesel,Individual,Manual,Second Owner
3787,Toyota Innova 2.5 G (Diesel) 7 Seater,2013,775000,70000,Diesel,Individual,Manual,Second Owner
3788,Hyundai Santa Fe 4X4,2011,800000,220000,Diesel,Individual,Manual,First Owner
3789,Honda Amaze E i-Vtech,2015,360000,80000,Petrol,Individual,Manual,Second Owner
3790,Toyota Corolla Altis Diesel D4DG,2010,250000,120000,Diesel,Individual,Manual,First Owner
3791,Jeep Compass 2.0 Longitude Option BSIV,2017,1490000,22038,Diesel,Individual,Manual,First Owner
3792,Nissan Terrano XL 110 PS,2013,600000,80000,Diesel,Individual,Manual,First Owner
3793,Maruti Alto LX,2010,120000,90000,Petrol,Individual,Manual,First Owner
3794,Tata New Safari DICOR 2.2 EX 4x2,2012,320000,140000,Diesel,Individual,Manual,Second Owner
3795,Mahindra Thar 4X2,2011,400000,120000,Diesel,Individual,Manual,Second Owner
3796,Maruti Swift Dzire ZDI,2015,302000,60000,Diesel,Individual,Manual,First Owner
3797,Chevrolet Beat Diesel LT,2011,130000,80000,Diesel,Individual,Manual,Second Owner
3798,Maruti Swift Dzire LXI Option,2014,150000,60000,Petrol,Individual,Manual,Second Owner
3799,Tata Indica Vista Aura Plus 1.3 Quadrajet,2012,200000,90000,Diesel,Individual,Manual,Second Owner
3800,Toyota Innova 2.5 G1 BSIV,2012,950000,80000,Diesel,Individual,Manual,First Owner
3801,Maruti Swift Vdi BSIII,2008,120000,175000,Diesel,Individual,Manual,Second Owner
3802,Mahindra XUV500 W7 BSIV,2019,1400000,10000,Diesel,Individual,Manual,First Owner
3803,Hyundai i20 1.2 Asta Option,2017,620000,65000,Petrol,Individual,Manual,First Owner
3804,Toyota Innova 2.5 GX 8 STR BSIV,2012,449000,90000,Diesel,Individual,Manual,First Owner
3805,Maruti Alto LXi,2007,100000,70000,Petrol,Individual,Manual,First Owner
3806,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,600000,2500,Petrol,Individual,Manual,First Owner
3807,Honda Amaze VX i-DTEC,2016,700000,35000,Diesel,Individual,Manual,First Owner
3808,Chevrolet Beat Diesel LT,2012,250000,40000,Diesel,Individual,Manual,First Owner
3809,Maruti Baleno RS 1.0 Petrol,2018,550000,63000,Petrol,Individual,Manual,First Owner
3810,Skoda Superb Ambition 2.0 TDI CR AT,2013,675000,88000,Diesel,Dealer,Automatic,First Owner
3811,Nissan Terrano XL Plus 85 PS,2015,530000,55000,Diesel,Dealer,Manual,First Owner
3812,Chevrolet Enjoy TCDi LT 7 Seater,2014,325000,71014,Diesel,Dealer,Manual,First Owner
3813,Renault Scala Diesel RxL,2015,370000,60000,Diesel,Dealer,Manual,First Owner
3814,Skoda Rapid 1.5 TDI Ambition,2014,360000,70000,Diesel,Individual,Manual,First Owner
3815,Skoda Superb LK 1.8 TSI AT,2012,650000,60000,Petrol,Dealer,Automatic,First Owner
3816,Ford Fiesta 1.5 TDCi Titanium,2012,199000,92000,Diesel,Dealer,Manual,Third Owner
3817,Mahindra Quanto C6,2014,285000,89126,Diesel,Individual,Manual,First Owner
3818,Volkswagen Jetta 1.9 TDI Comfortline DSG,2009,260000,134000,Diesel,Individual,Automatic,First Owner
3819,Maruti Ciaz 1.4 AT Zeta,2019,869999,15000,Petrol,Dealer,Automatic,First Owner
3820,Hyundai Grand i10 1.2 CRDi Magna,2016,425000,42500,Diesel,Dealer,Manual,First Owner
3821,Chevrolet Cruze LTZ AT,2012,490000,42000,Diesel,Dealer,Automatic,First Owner
3822,Mahindra XUV500 AT W8 FWD,2015,750000,70000,Diesel,Individual,Automatic,Second Owner
3823,Honda City 1.5 EXI,2004,125000,110000,Petrol,Individual,Manual,Third Owner
3824,Fiat Linea 1.3 Emotion,2014,221000,131365,Diesel,Individual,Manual,First Owner
3825,Volkswagen Vento 1.5 TDI Highline AT,2016,724000,48980,Diesel,Dealer,Automatic,First Owner
3826,Honda Amaze VX AT i-Vtech,2014,440000,46000,Petrol,Dealer,Automatic,First Owner
3827,Chevrolet Spark 1.0 LS,2009,70000,60000,Petrol,Individual,Manual,Third Owner
3828,Maruti Baleno Delta Diesel,2015,511000,58000,Diesel,Dealer,Manual,First Owner
3829,Maruti S-Cross Alpha DDiS 200 SH,2016,790000,22000,Diesel,Dealer,Manual,First Owner
3830,Hyundai i20 1.2 Asta Option,2017,640000,37000,Petrol,Individual,Manual,First Owner
3831,Hyundai Santro Xing GLS,2009,120000,70000,Petrol,Individual,Manual,Fourth & Above Owner
3832,Chevrolet Beat Diesel LT,2012,126000,98900,Diesel,Individual,Manual,Third Owner
3833,Chevrolet Beat Diesel LT,2012,120000,125000,Diesel,Individual,Manual,First Owner
3834,Mahindra TUV 300 T4 Plus,2017,650000,60000,Diesel,Individual,Manual,First Owner
3835,Hyundai Grand i10 Asta,2014,450000,80000,Petrol,Individual,Manual,Second Owner
3836,Maruti Zen Estilo LXI Green (CNG),2010,110000,80000,CNG,Individual,Manual,Fourth & Above Owner
3837,Mahindra Bolero Power Plus Plus AC BSIV PS,2017,600000,40000,Diesel,Individual,Manual,First Owner
3838,Mahindra XUV500 W8 4WD,2012,620000,80000,Diesel,Individual,Manual,Second Owner
3839,Ford Ecosport 1.5 DV5 MT Titanium,2014,600000,30000,Diesel,Individual,Manual,First Owner
3840,Mahindra Bolero Power Plus ZLX,2018,795000,35000,Diesel,Individual,Manual,First Owner
3841,Tata Winger Deluxe - Hi Roof (AC),2011,300000,180000,Diesel,Individual,Manual,Third Owner
3842,Renault Lodgy 85PS RxL,2015,495000,60000,Diesel,Individual,Manual,First Owner
3843,Audi A4 3.0 TDI Quattro,2013,1580000,86000,Diesel,Dealer,Automatic,First Owner
3844,Audi Q3 2.0 TDI Quattro Premium Plus,2015,1750000,127643,Diesel,Dealer,Automatic,First Owner
3845,Tata Hexa XTA,2018,1350000,34000,Diesel,Individual,Automatic,First Owner
